metricId,hostId,controlPointId,n,firstTime,lastTime,warn,crit,v1:s1:t1,...,vn:sn:tn
11473,1268,16011,5094,1392133351,1399616265,312.0,351.0,143.1:0.0:1392133351,143.1:0.0:1392133481,143.1:0.0:1392133838,143.1:0.0:1392135210,143.1:0.0:1392136110,143.1:0.0:1392136578,143.1:0.0:1392137095,143.1:0.0:1392137441,143.1:0.0:1392137963,143.1:0.0:1392138696,143.1:0.0:1392139596,143.1:0.0:1392140496,143.1:0.0:1392141396,143.1:0.0:1392142296,143.1:0.0:1392143196,143.1:0.0:1392144097,143.1:0.0:1392144997,146.03:0.0:1392145897,146.03:0.0:1392146797,146.03:0.0:1392148597,146.03:0.0:1392149497,146.03:0.0:1392151297,143.1:0.0:1392152197,143.1:0.0:1392153097,143.1:0.0:1392153997,143.1:0.0:1392154897,143.1:0.0:1392155797,143.1:0.0:1392156697,143.1:0.0:1392157597,143.1:0.0:1392158497,143.1:0.0:1392159397,143.1:0.0:1392160297,143.1:0.0:1392161197,143.1:0.0:1392162097,143.1:0.0:1392162997,143.1:0.0:1392163897,143.1:0.0:1392164797,143.1:0.0:1392165697,143.1:0.0:1392166597,143.1:0.0:1392167497,143.1:0.0:1392168397,143.1:0.0:1392169297,143.1:0.0:1392170197,143.1:0.0:1392171097,143.1:0.0:1392171997,143.1:0.0:1392172897,143.1:0.0:1392173797,143.1:0.0:1392174697,143.1:0.0:1392175597,143.1:0.0:1392176497,143.1:0.0:1392177397,143.1:0.0:1392178297,143.1:0.0:1392179197,143.1:0.0:1392180097,143.1:0.0:1392180997,143.1:0.0:1392181897,143.1:0.0:1392182797,143.1:0.0:1392183697,143.1:0.0:1392184597,143.1:0.0:1392185497,143.1:0.0:1392186397,143.1:0.0:1392187297,143.1:0.0:1392188197,143.1:0.0:1392189097,143.1:0.0:1392189998,143.1:0.0:1392190898,143.1:0.0:1392191798,143.1:0.0:1392192143,143.1:0.0:1392193043,143.1:0.0:1392193943,143.1:0.0:1392194843,143.1:0.0:1392195743,143.1:0.0:1392196643,143.1:0.0:1392197543,143.1:0.0:1392198159,143.1:0.0:1392199212,143.1:0.0:1392200112,143.1:0.0:1392201012,143.1:0.0:1392201912,143.1:0.0:1392202812,143.1:0.0:1392203712,143.1:0.0:1392204612,143.1:0.0:1392205512,143.1:0.0:1392206412,143.1:0.0:1392207312,143.1:0.0:1392208212,143.1:0.0:1392209112,143.1:0.0:1392210012,143.1:0.0:1392210912,143.1:0.0:1392211812,143.1:0.0:1392212712,143.1:0.0:1392213612,143.1:0.0:1392214512,143.1:0.0:1392215412,143.1:0.0:1392216312,143.1:0.0:1392217212,143.1:0.0:1392218112,143.1:0.0:1392219012,143.1:0.0:1392219912,143.1:0.0:1392220812,143.1:0.0:1392221712,143.1:0.0:1392222612,143.1:0.0:1392223512,143.1:0.0:1392224412,143.1:0.0:1392225312,143.1:0.0:1392226212,143.1:0.0:1392227112,143.1:0.0:1392228012,143.1:0.0:1392228912,143.1:0.0:1392229812,143.1:0.0:1392230712,143.1:0.0:1392231612,146.03:0.0:1392232512,146.03:0.0:1392233412,146.03:0.0:1392234312,146.03:0.0:1392235212,146.03:0.0:1392236112,146.03:0.0:1392237012,146.03:0.0:1392237912,143.1:0.0:1392238812,143.1:0.0:1392239712,143.1:0.0:1392240612,143.1:0.0:1392241512,143.1:0.0:1392242412,143.1:0.0:1392243312,143.1:0.0:1392244212,143.1:0.0:1392245112,143.1:0.0:1392246012,143.1:0.0:1392246912,143.1:0.0:1392247812,143.1:0.0:1392248712,143.1:0.0:1392249612,143.1:0.0:1392250512,143.1:0.0:1392251412,143.1:0.0:1392252312,143.1:0.0:1392253212,143.1:0.0:1392254112,143.1:0.0:1392255012,143.1:0.0:1392255912,143.1:0.0:1392256812,143.1:0.0:1392257712,143.1:0.0:1392258612,143.1:0.0:1392259512,143.1:0.0:1392260412,143.1:0.0:1392261312,143.1:0.0:1392262212,143.1:0.0:1392263112,143.1:0.0:1392264012,143.1:0.0:1392264912,143.1:0.0:1392265812,143.1:0.0:1392266712,143.1:0.0:1392267612,143.1:0.0:1392268512,143.1:0.0:1392269412,143.1:0.0:1392270312,143.1:0.0:1392271212,143.1:0.0:1392272112,143.1:0.0:1392273012,143.1:0.0:1392273912,143.1:0.0:1392274812,143.1:0.0:1392275712,143.1:0.0:1392276612,143.1:0.0:1392277512,143.1:0.0:1392278412,143.1:0.0:1392279312,143.1:0.0:1392280212,143.1:0.0:1392281112,143.1:0.0:1392282012,143.1:0.0:1392282912,143.1:0.0:1392283812,143.1:0.0:1392284712,143.1:0.0:1392285612,143.1:0.0:1392286512,143.1:0.0:1392287202,143.1:0.0:1392288102,143.1:0.0:1392289002,143.1:0.0:1392289902,143.1:0.0:1392290802,143.1:0.0:1392291702,143.1:0.0:1392292602,143.1:0.0:1392293502,143.1:0.0:1392294402,143.1:0.0:1392295302,143.1:0.0:1392296202,143.1:0.0:1392297102,143.1:0.0:1392298002,143.1:0.0:1392298902,143.1:0.0:1392299802,143.1:0.0:1392300702,143.1:0.0:1392301602,143.1:0.0:1392302502,143.1:0.0:1392303402,143.1:0.0:1392304302,143.1:0.0:1392305202,143.1:0.0:1392306102,143.1:0.0:1392307002,143.1:0.0:1392307902,143.1:0.0:1392308802,143.1:0.0:1392309702,143.1:0.0:1392310602,143.1:0.0:1392311502,143.1:0.0:1392312402,143.1:0.0:1392313302,143.1:0.0:1392314202,143.1:0.0:1392315102,143.1:0.0:1392316002,143.1:0.0:1392316902,143.1:0.0:1392317802,146.03:0.0:1392318702,146.03:0.0:1392319602,146.03:0.0:1392320502,146.03:0.0:1392321402,146.03:0.0:1392322302,146.03:0.0:1392323202,146.03:0.0:1392324103,143.1:0.0:1392325003,143.1:0.0:1392325903,143.1:0.0:1392326803,143.1:0.0:1392327703,143.1:0.0:1392328603,143.1:0.0:1392329503,143.1:0.0:1392330403,143.1:0.0:1392331303,143.1:0.0:1392332203,143.1:0.0:1392333103,143.1:0.0:1392334003,143.1:0.0:1392334903,143.1:0.0:1392335803,143.1:0.0:1392336703,143.1:0.0:1392337603,143.1:0.0:1392338503,143.1:0.0:1392339403,143.1:0.0:1392340303,146.03:0.0:1392341203,146.03:0.0:1392342103,146.03:0.0:1392343003,146.03:0.0:1392343903,146.03:0.0:1392344803,146.03:0.0:1392345703,146.03:0.0:1392346603,143.1:0.0:1392347503,143.1:0.0:1392348403,143.1:0.0:1392349303,143.1:0.0:1392350203,143.1:0.0:1392351103,143.1:0.0:1392352003,143.1:0.0:1392352903,143.1:0.0:1392353803,143.1:0.0:1392354703,143.1:0.0:1392355603,143.1:0.0:1392356503,143.1:0.0:1392357403,143.1:0.0:1392358303,143.1:0.0:1392359203,143.1:0.0:1392360103,143.1:0.0:1392361003,143.1:0.0:1392361903,143.1:0.0:1392362803,143.1:0.0:1392363703,143.1:0.0:1392364603,143.1:0.0:1392365503,143.1:0.0:1392366403,143.1:0.0:1392367303,143.1:0.0:1392368203,143.1:0.0:1392369103,143.1:0.0:1392370003,143.1:0.0:1392370903,143.1:0.0:1392371804,143.1:0.0:1392372709,143.1:0.0:1392373609,143.1:0.0:1392374509,143.1:0.0:1392375410,143.1:0.0:1392376311,143.1:0.0:1392377211,143.1:0.0:1392378111,143.1:0.0:1392379011,143.1:0.0:1392379911,143.1:0.0:1392380811,143.1:0.0:1392381711,143.1:0.0:1392382611,143.1:0.0:1392383511,143.1:0.0:1392384411,143.1:0.0:1392385311,143.1:0.0:1392386211,143.1:0.0:1392387111,143.1:0.0:1392388011,143.1:0.0:1392388911,143.1:0.0:1392389811,143.1:0.0:1392390711,143.1:0.0:1392391611,143.1:0.0:1392392511,143.1:0.0:1392393411,143.1:0.0:1392394311,143.1:0.0:1392395211,143.1:0.0:1392396111,143.1:0.0:1392397011,143.1:0.0:1392397911,143.1:0.0:1392398811,143.1:0.0:1392399711,143.1:0.0:1392400611,143.1:0.0:1392401511,143.1:0.0:1392402411,143.1:0.0:1392403311,143.1:0.0:1392404211,146.03:0.0:1392405111,146.03:0.0:1392406011,146.03:0.0:1392406911,146.03:0.0:1392407811,146.03:0.0:1392408711,146.03:0.0:1392409611,146.03:0.0:1392410511,143.1:0.0:1392411411,143.1:0.0:1392412311,143.1:0.0:1392413211,143.1:0.0:1392414111,143.1:0.0:1392415011,143.1:0.0:1392415911,143.1:0.0:1392416811,143.1:0.0:1392417711,143.1:0.0:1392418611,143.1:0.0:1392419511,143.1:0.0:1392420411,143.1:0.0:1392421311,143.1:0.0:1392422211,143.1:0.0:1392423111,143.1:0.0:1392424011,143.1:0.0:1392424911,143.1:0.0:1392478912,143.1:0.0:1392479812,143.1:0.0:1392480712,143.1:0.0:1392481612,143.1:0.0:1392482512,143.1:0.0:1392483412,143.1:0.0:1392484312,143.1:0.0:1392485212,143.1:0.0:1392486112,143.1:0.0:1392487012,143.1:0.0:1392487912,143.1:0.0:1392488812,143.1:0.0:1392489712,143.1:0.0:1392490612,143.1:0.0:1392491512,143.1:0.0:1392492412,143.1:0.0:1392493312,143.1:0.0:1392494212,143.1:0.0:1392495112,143.1:0.0:1392496012,143.1:0.0:1392496912,146.03:0.0:1392497812,146.03:0.0:1392498712,146.03:0.0:1392499612,146.03:0.0:1392500512,146.03:0.0:1392501412,146.03:0.0:1392502312,143.1:0.0:1392503212,143.1:0.0:1392504112,143.1:0.0:1392505012,143.1:0.0:1392505912,143.1:0.0:1392506812,143.1:0.0:1392507712,143.1:0.0:1392508612,143.1:0.0:1392509512,143.1:0.0:1392510412,143.1:0.0:1392511312,143.1:0.0:1392512212,143.1:0.0:1392513112,143.1:0.0:1392514012,143.1:0.0:1392514912,143.1:0.0:1392515812,143.1:0.0:1392516712,143.1:0.0:1392517612,143.1:0.0:1392518512,143.1:0.0:1392519412,143.1:0.0:1392520312,143.1:0.0:1392521212,143.1:0.0:1392522112,143.1:0.0:1392523012,143.1:0.0:1392523912,143.1:0.0:1392524812,143.1:0.0:1392525712,143.1:0.0:1392526612,143.1:0.0:1392527512,143.1:0.0:1392528412,143.1:0.0:1392529312,143.1:0.0:1392530212,143.1:0.0:1392531112,143.1:0.0:1392532012,143.1:0.0:1392532912,143.1:0.0:1392533812,143.1:0.0:1392534712,143.1:0.0:1392535612,143.1:0.0:1392536512,143.1:0.0:1392537412,143.1:0.0:1392538312,143.1:0.0:1392539212,143.1:0.0:1392540112,143.1:0.0:1392541012,143.1:0.0:1392541912,143.1:0.0:1392542812,143.1:0.0:1392543712,143.1:0.0:1392544612,143.1:0.0:1392545512,143.1:0.0:1392546412,143.1:0.0:1392547312,143.1:0.0:1392548212,143.1:0.0:1392549112,143.1:0.0:1392550012,143.1:0.0:1392550912,143.1:0.0:1392551812,143.1:0.0:1392552712,143.1:0.0:1392553612,143.1:0.0:1392554512,143.1:0.0:1392555412,143.1:0.0:1392556312,143.1:0.0:1392557212,143.1:0.0:1392558112,143.1:0.0:1392559012,143.1:0.0:1392559912,143.1:0.0:1392560812,143.1:0.0:1392561712,143.1:0.0:1392562612,143.1:0.0:1392563512,143.1:0.0:1392564412,143.1:0.0:1392565312,143.1:0.0:1392566212,143.1:0.0:1392567112,143.1:0.0:1392568012,143.1:0.0:1392568912,143.1:0.0:1392569812,143.1:0.0:1392570712,143.1:0.0:1392571612,143.1:0.0:1392572512,143.1:0.0:1392573412,143.1:0.0:1392574312,143.1:0.0:1392575212,143.1:0.0:1392576112,143.1:0.0:1392577012,143.1:0.0:1392577912,143.1:0.0:1392578812,143.1:0.0:1392579712,143.1:0.0:1392580612,143.1:0.0:1392581512,143.1:0.0:1392582412,143.1:0.0:1392583312,143.1:0.0:1392584212,143.1:0.0:1392585112,143.1:0.0:1392586012,143.1:0.0:1392586912,143.1:0.0:1392587812,143.1:0.0:1392588712,143.1:0.0:1392589612,143.1:0.0:1392590512,143.1:0.0:1392591412,143.1:0.0:1392592312,143.1:0.0:1392593212,143.1:0.0:1392594112,143.1:0.0:1392595012,143.1:0.0:1392595912,143.1:0.0:1392596812,143.1:0.0:1392597712,143.1:0.0:1392598612,143.1:0.0:1392599512,143.1:0.0:1392600412,143.1:0.0:1392601312,143.1:0.0:1392602212,143.1:0.0:1392603112,143.1:0.0:1392604012,143.1:0.0:1392604912,143.1:0.0:1392605812,143.1:0.0:1392606712,143.1:0.0:1392607612,143.1:0.0:1392608512,143.1:0.0:1392609412,143.1:0.0:1392610312,143.1:0.0:1392611212,143.1:0.0:1392612112,143.1:0.0:1392613012,143.1:0.0:1392613912,143.1:0.0:1392614812,143.1:0.0:1392615712,143.1:0.0:1392616612,143.1:0.0:1392617512,143.1:0.0:1392618412,143.1:0.0:1392619312,143.1:0.0:1392620212,143.1:0.0:1392621112,143.1:0.0:1392622012,143.1:0.0:1392622912,143.1:0.0:1392623812,143.1:0.0:1392624712,143.1:0.0:1392625612,143.1:0.0:1392626512,143.1:0.0:1392627412,143.1:0.0:1392628312,143.1:0.0:1392629212,143.1:0.0:1392630112,143.1:0.0:1392631012,143.1:0.0:1392631912,143.1:0.0:1392632812,143.1:0.0:1392633712,
11474,1268,16011,5094,1392133351,1399616265,80.0,90.0,37.0:0.0:1392133351,37.0:0.0:1392133481,37.0:0.0:1392133838,37.0:0.0:1392135210,37.0:0.0:1392136110,37.0:0.0:1392136578,37.0:0.0:1392137095,37.0:0.0:1392137441,37.0:0.0:1392137963,37.0:0.0:1392138696,37.0:0.0:1392139596,37.0:0.0:1392140496,37.0:0.0:1392141396,37.0:0.0:1392142296,37.0:0.0:1392143196,37.0:0.0:1392144097,37.0:0.0:1392144997,37.0:0.0:1392145897,37.0:0.0:1392146797,37.0:0.0:1392148597,37.0:0.0:1392149497,37.0:0.0:1392151297,37.0:0.0:1392152197,37.0:0.0:1392153097,37.0:0.0:1392153997,37.0:0.0:1392154897,37.0:0.0:1392155797,37.0:0.0:1392156697,37.0:0.0:1392157597,37.0:0.0:1392158497,37.0:0.0:1392159397,37.0:0.0:1392160297,37.0:0.0:1392161197,37.0:0.0:1392162097,37.0:0.0:1392162997,37.0:0.0:1392163897,37.0:0.0:1392164797,37.0:0.0:1392165697,37.0:0.0:1392166597,37.0:0.0:1392167497,37.0:0.0:1392168397,37.0:0.0:1392169297,37.0:0.0:1392170197,37.0:0.0:1392171097,37.0:0.0:1392171997,37.0:0.0:1392172897,37.0:0.0:1392173797,37.0:0.0:1392174697,37.0:0.0:1392175597,37.0:0.0:1392176497,37.0:0.0:1392177397,37.0:0.0:1392178297,37.0:0.0:1392179197,37.0:0.0:1392180097,37.0:0.0:1392180997,37.0:0.0:1392181897,37.0:0.0:1392182797,37.0:0.0:1392183697,37.0:0.0:1392184597,37.0:0.0:1392185497,37.0:0.0:1392186397,37.0:0.0:1392187297,37.0:0.0:1392188197,37.0:0.0:1392189097,37.0:0.0:1392189998,37.0:0.0:1392190898,37.0:0.0:1392191798,37.0:0.0:1392192143,37.0:0.0:1392193043,37.0:0.0:1392193943,37.0:0.0:1392194843,37.0:0.0:1392195743,37.0:0.0:1392196643,37.0:0.0:1392197543,37.0:0.0:1392198159,37.0:0.0:1392199212,37.0:0.0:1392200112,37.0:0.0:1392201012,37.0:0.0:1392201912,37.0:0.0:1392202812,37.0:0.0:1392203712,37.0:0.0:1392204612,37.0:0.0:1392205512,37.0:0.0:1392206412,37.0:0.0:1392207312,37.0:0.0:1392208212,37.0:0.0:1392209112,37.0:0.0:1392210012,37.0:0.0:1392210912,37.0:0.0:1392211812,37.0:0.0:1392212712,37.0:0.0:1392213612,37.0:0.0:1392214512,37.0:0.0:1392215412,37.0:0.0:1392216312,37.0:0.0:1392217212,37.0:0.0:1392218112,37.0:0.0:1392219012,37.0:0.0:1392219912,37.0:0.0:1392220812,37.0:0.0:1392221712,37.0:0.0:1392222612,37.0:0.0:1392223512,37.0:0.0:1392224412,37.0:0.0:1392225312,37.0:0.0:1392226212,37.0:0.0:1392227112,37.0:0.0:1392228012,37.0:0.0:1392228912,37.0:0.0:1392229812,37.0:0.0:1392230712,37.0:0.0:1392231612,37.0:0.0:1392232512,37.0:0.0:1392233412,37.0:0.0:1392234312,37.0:0.0:1392235212,37.0:0.0:1392236112,37.0:0.0:1392237012,37.0:0.0:1392237912,37.0:0.0:1392238812,37.0:0.0:1392239712,37.0:0.0:1392240612,37.0:0.0:1392241512,37.0:0.0:1392242412,37.0:0.0:1392243312,37.0:0.0:1392244212,37.0:0.0:1392245112,37.0:0.0:1392246012,37.0:0.0:1392246912,37.0:0.0:1392247812,37.0:0.0:1392248712,37.0:0.0:1392249612,37.0:0.0:1392250512,37.0:0.0:1392251412,37.0:0.0:1392252312,37.0:0.0:1392253212,37.0:0.0:1392254112,37.0:0.0:1392255012,37.0:0.0:1392255912,37.0:0.0:1392256812,37.0:0.0:1392257712,37.0:0.0:1392258612,37.0:0.0:1392259512,37.0:0.0:1392260412,37.0:0.0:1392261312,37.0:0.0:1392262212,37.0:0.0:1392263112,37.0:0.0:1392264012,37.0:0.0:1392264912,37.0:0.0:1392265812,37.0:0.0:1392266712,37.0:0.0:1392267612,37.0:0.0:1392268512,37.0:0.0:1392269412,37.0:0.0:1392270312,37.0:0.0:1392271212,37.0:0.0:1392272112,37.0:0.0:1392273012,37.0:0.0:1392273912,37.0:0.0:1392274812,37.0:0.0:1392275712,37.0:0.0:1392276612,37.0:0.0:1392277512,37.0:0.0:1392278412,37.0:0.0:1392279312,37.0:0.0:1392280212,37.0:0.0:1392281112,37.0:0.0:1392282012,37.0:0.0:1392282912,37.0:0.0:1392283812,37.0:0.0:1392284712,37.0:0.0:1392285612,37.0:0.0:1392286512,37.0:0.0:1392287202,37.0:0.0:1392288102,37.0:0.0:1392289002,37.0:0.0:1392289902,37.0:0.0:1392290802,37.0:0.0:1392291702,37.0:0.0:1392292602,37.0:0.0:1392293502,37.0:0.0:1392294402,37.0:0.0:1392295302,37.0:0.0:1392296202,37.0:0.0:1392297102,37.0:0.0:1392298002,37.0:0.0:1392298902,37.0:0.0:1392299802,37.0:0.0:1392300702,37.0:0.0:1392301602,37.0:0.0:1392302502,37.0:0.0:1392303402,37.0:0.0:1392304302,37.0:0.0:1392305202,37.0:0.0:1392306102,37.0:0.0:1392307002,37.0:0.0:1392307902,37.0:0.0:1392308802,37.0:0.0:1392309702,37.0:0.0:1392310602,37.0:0.0:1392311502,37.0:0.0:1392312402,37.0:0.0:1392313302,37.0:0.0:1392314202,37.0:0.0:1392315102,37.0:0.0:1392316002,37.0:0.0:1392316902,37.0:0.0:1392317802,37.0:0.0:1392318702,37.0:0.0:1392319602,37.0:0.0:1392320502,37.0:0.0:1392321402,37.0:0.0:1392322302,37.0:0.0:1392323202,37.0:0.0:1392324103,37.0:0.0:1392325003,37.0:0.0:1392325903,37.0:0.0:1392326803,37.0:0.0:1392327703,37.0:0.0:1392328603,37.0:0.0:1392329503,37.0:0.0:1392330403,37.0:0.0:1392331303,37.0:0.0:1392332203,37.0:0.0:1392333103,37.0:0.0:1392334003,37.0:0.0:1392334903,37.0:0.0:1392335803,37.0:0.0:1392336703,37.0:0.0:1392337603,37.0:0.0:1392338503,37.0:0.0:1392339403,37.0:0.0:1392340303,37.0:0.0:1392341203,37.0:0.0:1392342103,37.0:0.0:1392343003,37.0:0.0:1392343903,37.0:0.0:1392344803,37.0:0.0:1392345703,37.0:0.0:1392346603,37.0:0.0:1392347503,37.0:0.0:1392348403,37.0:0.0:1392349303,37.0:0.0:1392350203,37.0:0.0:1392351103,37.0:0.0:1392352003,37.0:0.0:1392352903,37.0:0.0:1392353803,37.0:0.0:1392354703,37.0:0.0:1392355603,37.0:0.0:1392356503,37.0:0.0:1392357403,37.0:0.0:1392358303,37.0:0.0:1392359203,37.0:0.0:1392360103,37.0:0.0:1392361003,37.0:0.0:1392361903,37.0:0.0:1392362803,37.0:0.0:1392363703,37.0:0.0:1392364603,37.0:0.0:1392365503,37.0:0.0:1392366403,37.0:0.0:1392367303,37.0:0.0:1392368203,37.0:0.0:1392369103,37.0:0.0:1392370003,37.0:0.0:1392370903,37.0:0.0:1392371804,37.0:0.0:1392372709,37.0:0.0:1392373609,37.0:0.0:1392374509,37.0:0.0:1392375410,37.0:0.0:1392376311,37.0:0.0:1392377211,37.0:0.0:1392378111,37.0:0.0:1392379011,37.0:0.0:1392379911,37.0:0.0:1392380811,37.0:0.0:1392381711,37.0:0.0:1392382611,37.0:0.0:1392383511,37.0:0.0:1392384411,37.0:0.0:1392385311,37.0:0.0:1392386211,37.0:0.0:1392387111,37.0:0.0:1392388011,37.0:0.0:1392388911,37.0:0.0:1392389811,37.0:0.0:1392390711,37.0:0.0:1392391611,37.0:0.0:1392392511,37.0:0.0:1392393411,37.0:0.0:1392394311,37.0:0.0:1392395211,37.0:0.0:1392396111,37.0:0.0:1392397011,37.0:0.0:1392397911,37.0:0.0:1392398811,37.0:0.0:1392399711,37.0:0.0:1392400611,37.0:0.0:1392401511,37.0:0.0:1392402411,37.0:0.0:1392403311,37.0:0.0:1392404211,37.0:0.0:1392405111,37.0:0.0:1392406011,37.0:0.0:1392406911,37.0:0.0:1392407811,37.0:0.0:1392408711,37.0:0.0:1392409611,37.0:0.0:1392410511,37.0:0.0:1392411411,37.0:0.0:1392412311,37.0:0.0:1392413211,37.0:0.0:1392414111,37.0:0.0:1392415011,37.0:0.0:1392415911,37.0:0.0:1392416811,37.0:0.0:1392417711,37.0:0.0:1392418611,37.0:0.0:1392419511,37.0:0.0:1392420411,37.0:0.0:1392421311,37.0:0.0:1392422211,37.0:0.0:1392423111,37.0:0.0:1392424011,37.0:0.0:1392424911,37.0:0.0:1392478912,37.0:0.0:1392479812,37.0:0.0:1392480712,37.0:0.0:1392481612,37.0:0.0:1392482512,37.0:0.0:1392483412,37.0:0.0:1392484312,37.0:0.0:1392485212,37.0:0.0:1392486112,37.0:0.0:1392487012,37.0:0.0:1392487912,37.0:0.0:1392488812,37.0:0.0:1392489712,37.0:0.0:1392490612,37.0:0.0:1392491512,37.0:0.0:1392492412,37.0:0.0:1392493312,37.0:0.0:1392494212,37.0:0.0:1392495112,37.0:0.0:1392496012,37.0:0.0:1392496912,37.0:0.0:1392497812,37.0:0.0:1392498712,37.0:0.0:1392499612,37.0:0.0:1392500512,37.0:0.0:1392501412,37.0:0.0:1392502312,37.0:0.0:1392503212,37.0:0.0:1392504112,37.0:0.0:1392505012,37.0:0.0:1392505912,37.0:0.0:1392506812,37.0:0.0:1392507712,37.0:0.0:1392508612,37.0:0.0:1392509512,37.0:0.0:1392510412,37.0:0.0:1392511312,37.0:0.0:1392512212,37.0:0.0:1392513112,37.0:0.0:1392514012,37.0:0.0:1392514912,37.0:0.0:1392515812,37.0:0.0:1392516712,37.0:0.0:1392517612,37.0:0.0:1392518512,37.0:0.0:1392519412,37.0:0.0:1392520312,37.0:0.0:1392521212,37.0:0.0:1392522112,37.0:0.0:1392523012,37.0:0.0:1392523912,37.0:0.0:1392524812,37.0:0.0:1392525712,37.0:0.0:1392526612,37.0:0.0:1392527512,37.0:0.0:1392528412,37.0:0.0:1392529312,37.0:0.0:1392530212,37.0:0.0:1392531112,37.0:0.0:1392532012,37.0:0.0:1392532912,37.0:0.0:1392533812,37.0:0.0:1392534712,37.0:0.0:1392535612,37.0:0.0:1392536512,37.0:0.0:1392537412,37.0:0.0:1392538312,37.0:0.0:1392539212,37.0:0.0:1392540112,37.0:0.0:1392541012,37.0:0.0:1392541912,37.0:0.0:1392542812,37.0:0.0:1392543712,37.0:0.0:1392544612,37.0:0.0:1392545512,37.0:0.0:1392546412,37.0:0.0:1392547312,37.0:0.0:1392548212,37.0:0.0:1392549112,37.0:0.0:1392550012,37.0:0.0:1392550912,37.0:0.0:1392551812,37.0:0.0:1392552712,37.0:0.0:1392553612,37.0:0.0:1392554512,37.0:0.0:1392555412,37.0:0.0:1392556312,37.0:0.0:1392557212,37.0:0.0:1392558112,37.0:0.0:1392559012,37.0:0.0:1392559912,37.0:0.0:1392560812,37.0:0.0:1392561712,37.0:0.0:1392562612,37.0:0.0:1392563512,37.0:0.0:1392564412,37.0:0.0:1392565312,37.0:0.0:1392566212,37.0:0.0:1392567112,37.0:0.0:1392568012,37.0:0.0:1392568912,37.0:0.0:1392569812,37.0:0.0:1392570712,37.0:0.0:1392571612,37.0:0.0:1392572512,37.0:0.0:1392573412,37.0:0.0:1392574312,37.0:0.0:1392575212,37.0:0.0:1392576112,37.0:0.0:1392577012,37.0:0.0:1392577912,37.0:0.0:1392578812,37.0:0.0:1392579712,37.0:0.0:1392580612,37.0:0.0:1392581512,37.0:0.0:1392582412,37.0:0.0:1392583312,37.0:0.0:1392584212,37.0:0.0:1392585112,37.0:0.0:1392586012,37.0:0.0:1392586912,37.0:0.0:1392587812,37.0:0.0:1392588712,37.0:0.0:1392589612,37.0:0.0:1392590512,37.0:0.0:1392591412,37.0:0.0:1392592312,37.0:0.0:1392593212,37.0:0.0:1392594112,37.0:0.0:1392595012,37.0:0.0:1392595912,37.0:0.0:1392596812,37.0:0.0:1392597712,37.0:0.0:1392598612,37.0:0.0:1392599512,37.0:0.0:1392600412,37.0:0.0:1392601312,37.0:0.0:1392602212,37.0:0.0:1392603112,37.0:0.0:1392604012,37.0:0.0:1392604912,37.0:0.0:1392605812,37.0:0.0:1392606712,37.0:0.0:1392607612,37.0:0.0:1392608512,37.0:0.0:1392609412,37.0:0.0:1392610312,37.0:0.0:1392611212,37.0:0.0:1392612112,37.0:0.0:1392613012,37.0:0.0:1392613912,37.0:0.0:1392614812,37.0:0.0:1392615712,37.0:0.0:1392616612,37.0:0.0:1392617512,37.0:0.0:1392618412,37.0:0.0:1392619312,37.0:0.0:1392620212,37.0:0.0:1392621112,37.0:0.0:1392622012,37.0:0.0:1392622912,37.0:0.0:1392623812,37.0:0.0:1392624712,37.0:0.0:1392625612,37.0:0.0:1392626512,37.0:0.0:1392627412,37.0:0.0:1392628312,37.0:0.0:1392629212,37.0:0.0:1392630112,37.0:0.0:1392631012,37.0:0.0:1392631912,37.0:0.0:1392632812,37.0:0.0:1392633712,
